"SECONDS";"PID";"VALUE";"UNITS";
"54461.274922";"Revoluciones del motor";"782";"rpm";
"54461.274922";"Revoluciones del motor x1000";"0.8";"rpm";
"54461.4465306";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54461.6026426";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54461.6026426";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54461.7707047";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54461.9154506";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"54461.9154506";"Sobrealimentación calculada";"-10.129890642778777";"psi";
"54462.2900482";"Combustible usado";"0.0024161018153946515";"L";
"54462.2900482";"Combustible usado (Hoy)";"0.002416";"L";
"54462.2900482";"Combustible usado (Semana)";"0.002416";"L";
"54462.2900482";"Combustible usado (total)";"1.7871829999999997";"L";
"54462.2900482";"Consumo instantáneo de combustible (l/h)";"0.526698350573106";"L/h";
"54462.2900482";"Coste de combustible";"0.002440262833548598";"€";
"54462.2900482";"Coste de combustible (Hoy)";"0.0024401600000000002";"€";
"54462.2900482";"Coste de combustible (Semana)";"0.0024401600000000002";"€";
"54462.2900482";"Coste de combustible (total)";"1.80505483";"€";
"54462.2900482";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.060548182093985";"hp";
"54462.2900482";"Power from MAF";"1.884";"hp";
"54462.2900482";"Velocidad del flujo del aire MAF";"1.57";"g/sec";
"54462.471377";"Revoluciones del motor";"772";"rpm";
"54462.471377";"Revoluciones del motor x1000";"0.8";"rpm";
"54462.6400755";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54462.7796007";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54462.7796007";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54462.9325036";"Combustible usado";"0.002516083210511602";"L";
"54462.9325036";"Combustible usado (Hoy)";"0.002516";"L";
"54462.9325036";"Combustible usado (Semana)";"0.002516";"L";
"54462.9325036";"Combustible usado (total)";"1.7872829999999997";"L";
"54462.9325036";"Consumo instantáneo de combustible (l/h)";"0.560246016214705";"L/h";
"54462.9325036";"Coste de combustible";"0.002541244042616718";"€";
"54462.9325036";"Coste de combustible (Hoy)";"0.00254116";"€";
"54462.9325036";"Coste de combustible (Semana)";"0.00254116";"€";
"54462.9325036";"Coste de combustible (total)";"1.8051558300000001";"€";
"54462.9325036";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.191793289233728";"hp";
"54462.9325036";"Power from MAF";"2.004";"hp";
"54462.9325036";"Velocidad del flujo del aire MAF";"1.67";"g/sec";
"54463.0873435";"Revoluciones del motor";"765";"rpm";
"54463.0873435";"Revoluciones del motor x1000";"0.8";"rpm";
"54463.2432186";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54463.3987613";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"54463.3987613";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"54463.5557254";"Combustible usado";"0.0026154094313670675";"L";
"54463.5557254";"Combustible usado (Hoy)";"0.002615";"L";
"54463.5557254";"Combustible usado (Semana)";"0.002615";"L";
"54463.5557254";"Combustible usado (total)";"1.7873819999999998";"L";
"54463.5557254";"Consumo instantáneo de combustible (l/h)";"0.5736650824713447";"L/h";
"54463.5557254";"Coste de combustible";"0.002641563525680738";"€";
"54463.5557254";"Coste de combustible (Hoy)";"0.00264115";"€";
"54463.5557254";"Coste de combustible (Semana)";"0.00264115";"€";
"54463.5557254";"Coste de combustible (total)";"1.8052558200000002";"€";
"54463.5557254";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.244291332089627";"hp";
"54463.5557254";"Power from MAF";"2.052";"hp";
"54463.5557254";"Velocidad del flujo del aire MAF";"1.71";"g/sec";
"54463.7145629";"Revoluciones del motor";"783";"rpm";
"54463.7145629";"Revoluciones del motor x1000";"0.8";"rpm";
"54463.8627328";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54464.0258503";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"54464.0258503";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"54464.1990324";"Combustible usado";"0.0027155041206784083";"L";
"54464.1990324";"Combustible usado (Hoy)";"0.002715";"L";
"54464.1990324";"Combustible usado (Semana)";"0.002715";"L";
"54464.1990324";"Combustible usado (total)";"1.7874819999999998";"L";
"54464.1990324";"Consumo instantáneo de combustible (l/h)";"0.560246016214705";"L/h";
"54464.1990324";"Coste de combustible";"0.0027426591618851925";"€";
"54464.1990324";"Coste de combustible (Hoy)";"0.00274215";"€";
"54464.1990324";"Coste de combustible (Semana)";"0.00274215";"€";
"54464.1990324";"Coste de combustible (total)";"1.80535682";"€";
"54464.1990324";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.191793289233728";"hp";
"54464.1990324";"Power from MAF";"2.004";"hp";
"54464.1990324";"Velocidad del flujo del aire MAF";"1.67";"g/sec";
"54464.3596933";"Revoluciones del motor";"784";"rpm";
"54464.3596933";"Revoluciones del motor x1000";"0.8";"rpm";
"54464.5226879";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54464.6906559";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54464.6906559";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54464.8551876";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54465.0267613";"Presión absoluta en el colector de admisión";"3.7539179248870593";"psi";
"54465.0267613";"Sobrealimentación calculada";"-9.879629447785929";"psi";
"54465.198845";"Combustible usado";"0.0028720392283105023";"L";
"54465.198845";"Combustible usado (Hoy)";"0.002872";"L";
"54465.198845";"Combustible usado (Semana)";"0.002872";"L";
"54465.198845";"Combustible usado (total)";"1.7876389999999998";"L";
"54465.198845";"Consumo instantáneo de combustible (l/h)";"0.563600782778865";"L/h";
"54465.198845";"Coste de combustible";"0.0029007596205936075";"€";
"54465.198845";"Coste de combustible (Hoy)";"0.00290072";"€";
"54465.198845";"Coste de combustible (Semana)";"0.00290072";"€";
"54465.198845";"Coste de combustible (total)";"1.80551539";"€";
"54465.198845";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.2049177999477036";"hp";
"54465.198845";"Power from MAF";"2.016";"hp";
"54465.198845";"Velocidad del flujo del aire MAF";"1.68";"g/sec";
"54465.35867";"Revoluciones del motor";"780";"rpm";
"54465.35867";"Revoluciones del motor x1000";"0.8";"rpm";
"54465.5269919";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54465.6874026";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54465.8748023";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"54465.8748023";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"54466.0500699";"Combustible usado";"0.003008471660702637";"L";
"54466.0500699";"Combustible usado (Hoy)";"0.003008";"L";
"54466.0500699";"Combustible usado (Semana)";"0.003008";"L";
"54466.0500699";"Combustible usado (total)";"1.7877749999999997";"L";
"54466.0500699";"Consumo instantáneo de combustible (l/h)";"0.5770198490355047";"L/h";
"54466.0500699";"Coste de combustible";"0.0030385563773096635";"€";
"54466.0500699";"Coste de combustible (Hoy)";"0.00303808";"€";
"54466.0500699";"Coste de combustible (Semana)";"0.00303808";"€";
"54466.0500699";"Coste de combustible (total)";"1.8056527500000001";"€";
"54466.0500699";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.2574158428036015";"hp";
"54466.0500699";"Power from MAF";"2.064";"hp";
"54466.0500699";"Velocidad del flujo del aire MAF";"1.72";"g/sec";
"54466.2228607";"Revoluciones del motor";"778";"rpm";
"54466.2228607";"Revoluciones del motor x1000";"0.8";"rpm";
"54466.3708933";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54466.5192035";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54466.6792527";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54466.6792527";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54466.8755743";"Combustible usado";"0.0031430871205852203";"L";
"54466.8755743";"Combustible usado (Hoy)";"0.003143";"L";
"54466.8755743";"Combustible usado (Semana)";"0.003143";"L";
"54466.8755743";"Combustible usado (total)";"1.7879099999999997";"L";
"54466.8755743";"Consumo instantáneo de combustible (l/h)";"0.5870841487279844";"L/h";
"54466.8755743";"Coste de combustible";"0.0031745179917910724";"€";
"54466.8755743";"Coste de combustible (Hoy)";"0.00317443";"€";
"54466.8755743";"Coste de combustible (Semana)";"0.00317443";"€";
"54466.8755743";"Coste de combustible (total)";"1.8057891000000001";"€";
"54466.8755743";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.2967893749455244";"hp";
"54466.8755743";"Power from MAF";"2.1";"hp";
"54466.8755743";"Velocidad del flujo del aire MAF";"1.75";"g/sec";
"54467.0550333";"Revoluciones del motor";"773";"rpm";
"54467.0550333";"Revoluciones del motor x1000";"0.8";"rpm";
"54467.2151706";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54467.3670319";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54467.5202731";"Presión absoluta en el colector de admisión";"4.504701509864471";"psi";
"54467.5202731";"Sobrealimentación calculada";"-9.128845862807376";"psi";
"54467.704002";"Combustible usado";"0.0032805219473488025";"L";
"54467.704002";"Combustible usado (Hoy)";"0.00328";"L";
"54467.704002";"Combustible usado (Semana)";"0.00328";"L";
"54467.704002";"Combustible usado (total)";"1.7880469999999997";"L";
"54467.704002";"Consumo instantáneo de combustible (l/h)";"0.5971484484204642";"L/h";
"54467.704002";"Coste de combustible";"0.0033133271668222904";"€";
"54467.704002";"Coste de combustible (Hoy)";"0.0033128";"€";
"54467.704002";"Coste de combustible (Semana)";"0.0033128";"€";
"54467.704002";"Coste de combustible (total)";"1.80592747";"€";
"54467.704002";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.336162907087448";"hp";
"54467.704002";"Power from MAF";"2.136";"hp";
"54467.704002";"Velocidad del flujo del aire MAF";"1.78";"g/sec";
"54467.915378";"Revoluciones del motor";"770";"rpm";
"54467.915378";"Revoluciones del motor x1000";"0.8";"rpm";
"54468.0750328";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54468.2071004";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54468.3549133";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54468.3549133";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54468.5148801";"Combustible usado";"0.0034180280438915293";"L";
"54468.5148801";"Combustible usado (Hoy)";"0.003418";"L";
"54468.5148801";"Combustible usado (Semana)";"0.003418";"L";
"54468.5148801";"Combustible usado (total)";"1.7881849999999997";"L";
"54468.5148801";"Consumo instantáneo de combustible (l/h)";"0.6105675146771038";"L/h";
"54468.5148801";"Coste de combustible";"0.0034522083243304445";"€";
"54468.5148801";"Coste de combustible (Hoy)";"0.00345218";"€";
"54468.5148801";"Coste de combustible (Semana)";"0.00345218";"€";
"54468.5148801";"Coste de combustible (total)";"1.8060668500000001";"€";
"54468.5148801";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.3886609499433455";"hp";
"54468.5148801";"Power from MAF";"2.184";"hp";
"54468.5148801";"Velocidad del flujo del aire MAF";"1.82";"g/sec";
"54468.6749263";"Revoluciones del motor";"780";"rpm";
"54468.6749263";"Revoluciones del motor x1000";"0.8";"rpm";
"54468.8243075";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54468.9719152";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54469.1480066";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54469.1480066";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54469.3113016";"Combustible usado";"0.003553849736650825";"L";
"54469.3113016";"Combustible usado (Hoy)";"0.003554";"L";
"54469.3113016";"Combustible usado (Semana)";"0.003554";"L";
"54469.3113016";"Combustible usado (total)";"1.7883209999999998";"L";
"54469.3113016";"Consumo instantáneo de combustible (l/h)";"0.6139222812412637";"L/h";
"54469.3113016";"Coste de combustible";"0.003589388234017333";"€";
"54469.3113016";"Coste de combustible (Hoy)";"0.00358954";"€";
"54469.3113016";"Coste de combustible (Semana)";"0.00358954";"€";
"54469.3113016";"Coste de combustible (total)";"1.80620421";"€";
"54469.3113016";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.40178546065732";"hp";
"54469.3113016";"Power from MAF";"2.196";"hp";
"54469.3113016";"Velocidad del flujo del aire MAF";"1.83";"g/sec";
"54469.4912389";"Revoluciones del motor";"781";"rpm";
"54469.4912389";"Revoluciones del motor x1000";"0.8";"rpm";
"54469.6679894";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54469.814981";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54469.9711838";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54469.9711838";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54470.1268053";"Combustible usado";"0.0036936806489609544";"L";
"54470.1268053";"Combustible usado (Hoy)";"0.003694";"L";
"54470.1268053";"Combustible usado (Semana)";"0.003694";"L";
"54470.1268053";"Combustible usado (total)";"1.7884609999999999";"L";
"54470.1268053";"Consumo instantáneo de combustible (l/h)";"0.6172770478054237";"L/h";
"54470.1268053";"Coste de combustible";"0.003730617455450564";"€";
"54470.1268053";"Coste de combustible (Hoy)";"0.00373094";"€";
"54470.1268053";"Coste de combustible (Semana)";"0.00373094";"€";
"54470.1268053";"Coste de combustible (total)";"1.8063456100000002";"€";
"54470.1268053";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.4149099713712947";"hp";
"54470.1268053";"Power from MAF";"2.208";"hp";
"54470.1268053";"Velocidad del flujo del aire MAF";"1.84";"g/sec";
"54470.3081458";"Revoluciones del motor";"782";"rpm";
"54470.3081458";"Revoluciones del motor x1000";"0.8";"rpm";
"54470.478641";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54470.6238641";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54470.7955718";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"54470.7955718";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"54470.9478106";"Combustible usado";"0.003832922538067282";"L";
"54470.9478106";"Combustible usado (Hoy)";"0.003833";"L";
"54470.9478106";"Combustible usado (Semana)";"0.003833";"L";
"54470.9478106";"Combustible usado (total)";"1.7885999999999997";"L";
"54470.9478106";"Consumo instantáneo de combustible (l/h)";"0.6105675146771038";"L/h";
"54470.9478106";"Coste de combustible";"0.003871251763447955";"€";
"54470.9478106";"Coste de combustible (Hoy)";"0.00387133";"€";
"54470.9478106";"Coste de combustible (Semana)";"0.00387133";"€";
"54470.9478106";"Coste de combustible (total)";"1.806486";"€";
"54470.9478106";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.3886609499433455";"hp";
"54470.9478106";"Power from MAF";"2.184";"hp";
"54470.9478106";"Velocidad del flujo del aire MAF";"1.82";"g/sec";
"54471.1037553";"Revoluciones del motor";"789";"rpm";
"54471.1037553";"Revoluciones del motor x1000";"0.8";"rpm";
